infinitive,normalized_string,pos,skill,related_lexemes,skill_url_title,gender,lexeme_id,word_string
,baby,Noun,People,[],People,Neuter,4f5583e535c8c983b14fd559a6cc7f73,baby
,turnschuhe,Noun,Habits 2,[],Habits-2,Masculine,d2791a76ecda1b8dcd47ecbe9f85fd3b,turnschuhe
,nachstes,Adjective,Habits 2,['b2baad2f9c5f61fc8c322caef19a698f'],Habits-2,Neuter,99820166d938983ede1882696ce0e41b,nächstes
,strassen,Noun,Habits 2,['8e246402543d6923816e8ff1bf29996e'],Habits-2,Feminine,cef5e6a128b291f79e29adcceecfabfa,straßen
,fenster,Noun,Hotel,[],Hotel,Neuter,8f8006e001a20978bce654982e8764a3,fenster
,nass,Adjective,Habits 2,[],Habits-2,,45d992d6ad548aaefead3c8ca641e9d8,nass
,gelb,Adjective,Habits 2,[],Habits-2,,8500f2a81462a490b8c562733756d9c8,gelb
,deutschland,Proper noun,Places,[],Places,,b36b6f75880ba5a2093606c433878c81,deutschland
,verboten,Adjective,Travel 2,[],Travel-2,,e75e062abb9109a8aed5fc74c519abc5,verboten
,formular,Noun,Travel 2,['aa0162704af837f52e8e93709ef0e13b'],Travel-2,Neuter,5755d4476d6f2312f101fce125802f5a,formular
unterschreiben,unterschreiben,Verb,Travel 2,[],Travel-2,,4b53c431012b7df075988b2f7ba2afd0,unterschreiben
,perfekt,Adjective,Languages,['07b81da17251fb21c79ba8bdb7cdb833'],Languages,,1d72332fdeb43df8c9e1baca821a7e53,perfekt
kaufen,kauft,Verb,Packing,"['4c3e97878ee816a96e4b7b36090c622f', 'f372629f35af5be36012231f8943dbb3', 'fac15f783f9d442e2f97036aa6d3df72', '7fcba9a2ee249cc99be8049a0605d261']",Packing,,8c7cf67f91be0169781d00da5118d6cc,kauft
,liter,Noun,Food,[],Food,Neuter,d6c625313d2955a1ef5b091fe3b2bbb8,liter
,tee,Noun,Basics 1,[],Basics-1,Masculine,209e587c7df53af46283720b1067740f,tee
,morgen,Adverb,Birthday,['37d199df61f4fab028ca7eead71f216c'],Birthday,,cd24c3d0a7bcacef0606e1d9b145a4fe,morgen
,jung,Adjective,Basics 2,[],Basics-2,,a3a2acecb163f9d5befccdc93b09819b,jung
,sieben,Numeral,Market,[],Market,,a05ce8c82e7e4337fad0eb76d3f6bb84,sieben
,plane,Noun,Hobbies 2,[],Hobbies-2,Masculine,0e2ad3577f68c757298aba38979eb5cf,pläne
,englisch,Noun,Questions,[],Questions,Neuter,67088cf8e6a053dc12eef2cdb9fcbe05,englisch
,sportlich,Adjective,Habits 2,[],Habits-2,,accf1c1739a56618f05ef2aa09ac9882,sportlich
,kilometer,Noun,Habits 2,[],Habits-2,Masculine,c7f0d0dbb133e98589a0945783ff4f5c,kilometer
laufen,laufe,Verb,Habits 2,"['c45121a9bc68518e47a7f0862bc32214', '861c191bb083cb4ecf75def228920dd3', 'c6e924e608299cf9ad7af257cd2b00ba']",Habits-2,,8007e459f4921439b376738e08d11a27,laufe
,november,Noun,Habits 2,[],Habits-2,Masculine,b8ab7787a30ebbf3f66303ba516ede86,november
laufen,laufst,Verb,Habits 2,"['8007e459f4921439b376738e08d11a27', 'c45121a9bc68518e47a7f0862bc32214', 'c6e924e608299cf9ad7af257cd2b00ba']",Habits-2,,861c191bb083cb4ecf75def228920dd3,läufst
,marathon,Noun,Habits 2,[],Habits-2,Masculine,9253be02a6778d3ce423d0ef6db7d0ac,marathon
schwimmen,schwimme,Verb,Hobbies,"['5b5e596558196de3e4fc1796ee5d47a6', 'ea2751a89977abcd2863105f73dd548a', '0c7382e74dcbebdcd9c9dd4e6fd77a13']",Hobbies,,a3159b96570ab1e1e1e54807144ce972,schwimme
,sport,Noun,Habits,[],Habits,Masculine,2fdc604a2dec0b9deaf3e11aeb6e6f69,sport
,hotel,Noun,Directions,[],Directions,Neuter,718cd22017251c074d1a41d8c3933529,hotel
,heute morgen,,Leisure,[],Leisure,,867130b94fd5c6f6518cb5b1550c36cd,heute morgen
,mineralwasser,Noun,Restaurant,[],Restaurant,Neuter,fef96a0ed32db1f931cab86876a5d12d,mineralwasser
frühstücken,fruhstucke,Verb,Leisure,"['4db545046c8ab54c1bd6411e0d654862', '5e151d7533da578b57e5373bdb2a5f52', '65a2db5690560e425423880e0060a17e']",Leisure,,d3326d458f52c33eef6427674aea2abf,frühstücke
,rechnung,Noun,Restaurant,['69ade0a56b267197d9e56596cc123b1f'],Restaurant,Feminine,6816776ff3b25557a3f486a56ffedab6,rechnung
,ei,Noun,Restaurant,['de143e49d4635f88f2b9bf1c2a55c54a'],Restaurant,Neuter,7c49fa892f12e06c36375ce918802e2c,ei
,arztin,Noun,Jobs,[],Jobs,Feminine,bba50d45f00afb3e6cfdb87a45b28372,ärztin
,urlaub,Noun,Travel 2,['d049c321fc61986dda6e0739305b42f9'],Travel-2,Masculine,52b4b04520701864f40d9159cf47826f,urlaub
,pommes,Noun,Events,[],Events,,a3436714d33e203176670df222f7351a,pommes
,beliebt,Adjective,Events,[],Events,,94865187ec46256c273f55d5cfa491c3,beliebt
,fieber,Noun,Health,[],Health,Neuter,93f4f29764ed540a36f2aab945d10a35,fieber
,russisch,Noun,Languages,[],Languages,Neuter,19086c794d15a6a965bc302526c0d2ee,russisch
,balkon,Noun,Hotel,[],Hotel,Masculine,afa8043f75dd6957783ce70c370a8d80,balkon
,stadt,Noun,Places,[],Places,Feminine,592b95fca700e3057c1c593b5d7dbd3c,stadt
,schokolade,Noun,Food,[],Food,Feminine,8f69a236ceb75e513e89d4bf652c1102,schokolade
,spinat,Noun,Food,[],Food,Masculine,880752af7140fcc30e16b82d0ed9ae19,spinat
bekommen,bekommst,Verb,Food,[],Food,,81f21810ee487b98dd39d36a0cac9a6b,bekommst
,sauerkraut,Noun,Food,[],Food,Neuter,9af81f04e60db1dd55b6566fd59cb1ca,sauerkraut
,brezel,Noun,Food,[],Food,Feminine,3e3aea7830db9c893d360dc74e795938,brezel
,lehrerin,Noun,Jobs,[],Jobs,Feminine,0d26e48151296345934995d85efe448a,lehrerin
,knodel,Noun,Food,[],Food,Masculine,69c6db90236ed3e702d6f8de8fe12912,knödel
,mayo,Noun,Food,[],Food,Feminine,5919e58ce71b05cf6055eeb94735b378,mayo
,currywurst,Noun,Food,[],Food,Feminine,932bf76fac173fcfa11c9b8d0856e098,currywurst
rauchen,rauchst,Verb,New Job,"['58b8aecc4035cf65b7166f47ece85e37', 'c697972b4e8fba8543e6b5d155abc54e']",New-Job,,04248d760a0309804b5d27ceb685ec2f,rauchst
,aufzug,Noun,Shopping,[],Shopping,Masculine,ab2783363ac6dc153f890a6d8fa7459e,aufzug
,freizeit,Noun,Family 3,[],Family-3,Feminine,1925ff91859294e1858500b3a49ddd70,freizeit
leben,leben,Verb,Questions,"['bbd2e8180f24f6cbb6abe5d51542a1c7', 'ef2af977cdd739cd564c823939be133c', '97835524101a0fb4c27964e2fffd3a62']",Questions,,0b9411ae6857492b07ec49072758d166,leben
,dorf,Noun,Family 3,[],Family-3,Neuter,563a171da15f6496eccfc45e0a9e5e91,dorf
,computer,Noun,Family 3,[],Family-3,Masculine,43ad3fb93c08ad06f5012bcfc004d97c,computer
,ihr,Determiner,Hotel,"['946e2a221c7c91c9b280738c1c6521a9', 'ec1f819e146b31f8d1d3c5dfe4b5031e', 'a732d6874b29e652969729941a91e7a3', 'b0f5cfb71b30a379b468283a7851efb4', '319885bbe0fd73a21d979624d96cb748', '92f12c8ce6506f3ec2428e22eeb3d196', '5aac8b732e3beae17e847734ad19fdb1']",Hotel,Masculine,8da299f8205c5f23f09ca241db7bd3f0,ihr
,willkommen,Adjective,Hotel,[],Hotel,,c7f714b305e9a17ce7596cfc62b810c5,willkommen
,sessel,Noun,Hotel,[],Hotel,Masculine,ccc9583dbb2ca05574ad25923f545d76,sessel
,schlussel,Noun,Hotel,[],Hotel,Masculine,f6ec24a57268ba775627e772842c53b4,schlüssel
,flughafen,Noun,Hotel,[],Hotel,Masculine,d12fcab291e490edc0e19864bf519d19,flughafen
,null,Numeral,Market,[],Market,,5308201b01c76039dfdb19d4c0e6abdb,null
,frankreich,Proper noun,Places,[],Places,Neuter,fc865948b302b49a21fbdc3500069d6c,frankreich
,flugnummer,Noun,Travel 2,[],Travel-2,Feminine,81cf5b3531a95b4f038200d6464013c6,flugnummer
,auge,Noun,Family 3,[],Family-3,Neuter,87f5b475bba4b57c874f992a0a99a797,auge
,marz,Noun,Birthday,[],Birthday,Masculine,3066af31f81ce653a9bc1d84c7d4bf96,märz
,januar,Noun,Family 3,[],Family-3,Masculine,b01b5a8f3b39a0854783a7d6cfda546e,januar
,praktikum,Noun,Family 3,[],Family-3,Neuter,7e825bda51fd9fb6770220bb7680fd3b,praktikum
,wiesn-herz,Noun,Events,[],Events,Neuter,ddd462ae3f2425b51a8d7220afbe12e8,wiesn-herz
,bis morgen,,Events,[],Events,,4e96af830a95621a6da093517d16b2f2,bis morgen
,zum oktoberfest,,Events,[],Events,,61f0df15c2a60239eaef1a6ae59b4138,zum oktoberfest
,dunkel,Adjective,Apartment,[],Apartment,,06ae85b04385f106aa1d932c823efcb7,dunkel
,jazz,Noun,Hobbies 2,[],Hobbies-2,Masculine,6636db697029d31cfd2d17dfe6ea3608,jazz
sprechen,sprichst,Verb,Languages,"['77389fc10dd1971471d34c2036184e60', 'b29ae90d223ab56f9bbe3b8c9e917b72', 'f8e8b7e84b5f7543744650825d5415f8']",Languages,,ea1bc226d0ac8bd24dca5831429ec822,sprichst
,zum arzt,,Health,[],Health,,c33e8242497c06a6fc25f7044b26341d,zum arzt
,durst,Noun,Health,[],Health,Masculine,63244187e3ac7f824c989344333e024c,durst
sprechen,spricht,Verb,Languages,"['77389fc10dd1971471d34c2036184e60', 'ea1bc226d0ac8bd24dca5831429ec822', 'b29ae90d223ab56f9bbe3b8c9e917b72']",Languages,,f8e8b7e84b5f7543744650825d5415f8,spricht
,nussallergie,Noun,Food,[],Food,Feminine,846c09e9ee3489158ccf75c4e79fd85d,nussallergie
backen,backen,Verb,Food,['6c501bc91931220238b0e724f8f901f3'],Food,,c1478834c6e9207a5b327ca4dc427790,backen
joggen,joggt,Verb,Leisure,"['1f5037a44d1059345b5b8b78275b8135', 'a6c67fb5a4e8764f0d92546d8609f8cc', 'b8d2d80b82870ceaa1f1b0fcc4e079f4']",Leisure,,cc3a055080578cd1c7b29555bf8786e2,joggt
,internet,Noun,Hotel,[],Hotel,Neuter,7aecaafb7ae34129f4b8f8b8f1c68c35,internet
,tur,Noun,Hotel,[],Hotel,Feminine,b2e809ab0d2ca30f2803f968cd41db30,tür
,fernseher,Noun,Hotel,[],Hotel,Masculine,983b68108266acdf72172ee4da3bb93b,fernseher
,bis wann,,Plans,[],Plans,,ac93ba5c9000fb0e0983b9dd111ca615,bis wann
,fitnessstudio,Noun,Hotel,[],Hotel,Neuter,760d9129ccb7e99602877683cb99904d,fitnessstudio
,arzt,Noun,Jobs,[],Jobs,Masculine,8f8a930c6b44d217de1b98e9a26ea65d,arzt
,couch,Noun,Apartment,[],Apartment,Feminine,678bca8a4ba89f3406ed950772b1b16c,couch
,dezember,Noun,Food,[],Food,Masculine,85be0d899096078d8c75dcb5b73d6bba,dezember
,ausflug,Noun,Hotel,[],Hotel,Masculine,6dddc0337ba3aa085ad097c0dc451507,ausflug
,bar,Noun,Hotel,['e0265e7196a7752a9698863c6aae892f'],Hotel,Feminine,660e3f3a037aa90bcabac647c735df84,bar
,sakko,Noun,Shopping,[],Shopping,Neuter,58ebe57375631b0d8400db123be7b398,sakko
,ein kleid,Noun,Shopping,[],Shopping,Neuter,b0c331fc80113a708b50ffc360025882,ein kleid
,ein sakko,Noun,Shopping,[],Shopping,Neuter,1b82ff87acad5ba7150882ee444e7ad4,ein sakko
,ein hemd,Noun,Shopping,[],Shopping,Neuter,f8703d3d6a5314e805535c5f6e0b89dd,ein hemd
suchen,suchst,Verb,Shopping,['0613c9931230a6de19c2a05239f108cd'],Shopping,,62f822a5215a045dc0f30f4ee6d3fe5a,suchst
suchen,suchen,Verb,Shopping,['62f822a5215a045dc0f30f4ee6d3fe5a'],Shopping,,0613c9931230a6de19c2a05239f108cd,suchen
,fluss,Noun,Transport,[],Transport,Masculine,9e9b0db5c9bd24d788df8c3481df6f25,fluss
,wie,,Weather,['f606586bf378c284c917941c9181cc2e'],Weather,,fc9672b77c0bcf465099e870117061f0,wie
,sonnencreme,Noun,Weather,[],Weather,Feminine,664410a1fbe065eba59cd62073cae785,sonnencreme
wandern,wanderst,Verb,Weather,"['ff41b0209e9350a7daec57f2282ca449', '65a1e7ce16b7ec401a108b95521e2ae3', 'ce9ef05093c9cd0d0c227f37c0d92a25']",Weather,,ce33df55777d4b63a72eff87580dfe0d,wanderst
,tablette,Noun,Health,[],Health,Feminine,ecbe38d7e98031542471131ce6ddd282,tablette
rauchen,raucht,Verb,New Job,"['04248d760a0309804b5d27ceb685ec2f', 'c697972b4e8fba8543e6b5d155abc54e']",New-Job,,58b8aecc4035cf65b7166f47ece85e37,raucht
rauchen,rauchen,Verb,New Job,"['04248d760a0309804b5d27ceb685ec2f', '58b8aecc4035cf65b7166f47ece85e37']",New-Job,,c697972b4e8fba8543e6b5d155abc54e,rauchen
,schreibtisch,Noun,Apartment,[],Apartment,Masculine,d5009f0dd95988e3c3f5baa7f5c28bab,schreibtisch
,stuhl,Noun,Apartment,['cb39125c407527271be49e5674c669a7'],Apartment,Masculine,badd49d0ae594f769e1cbfdf3c04c4be,stuhl
,bequem,Adjective,Apartment,[],Apartment,,03533ad269a0b09cf25a62a5c5602c52,bequem
,klug,Adjective,Family,[],Family,,cc4181dfa4c9c87593cb50d5de15e45d,klug
,russland,Proper noun,Questions,[],Questions,,5b00d2cb3f72a81324ba53cff6bc903c,russland
,italienisch,Adjective,Dining Out,[],DiningOut,,03f51ed3c8170b2ca0492706a59ce1b7,italienisch
,hahnchen,Noun,Habits,[],Habits,Neuter,ce91c2c4d73a61c0d90175f752414198,hähnchen
,tasse,Noun,Habits,['34ea4d1aca4cbf2172e18b2f1289851c'],Habits,Feminine,595672915750ad3f37ff2425f0635d9c,tasse
,donnerstag,Noun,Habits,[],Habits,Masculine,00b6d3bed2cee7ecc4a1de463d9bcce0,donnerstag
,nummer,Noun,Transport,[],Transport,Feminine,4d4436af7c997c2603257cf3c9ede0b1,nummer
,alles gute,,Transport,[],Transport,,5950247b9d79f756c035371ada139138,alles gute
warten,warten,Verb,Transport,[],Transport,,5d59a2c4b9421a5a3d6abcd7d1058acd,warten
,circa,Adverb,Transport,[],Transport,,26000e3de84fc3a7303f50daa5800949,circa
,joghurt,Noun,Habits,[],Habits,Masculine,c8ca1f8bb88440472e4c89b896c9d61f,joghurt
,musli,Noun,Habits,[],Habits,Neuter,a54592ff8cff79cce4c9d55994bdd7e5,müsli
,bis zum hotel,,Transport,[],Transport,,6fc621b2f67d2dd6ae52cc607132dac3,bis zum hotel
besichtigen,besichtige,Verb,Travel 2,"['68e6e8749d7cb9f2d3fb7658cb2d6521', '4f9f3ccd08e1c42e631576e2ecbe9ae0']",Travel-2,,ed2e93779bbf9db374126a4e8ab0fdae,besichtige
besuchen,besuchst,Verb,Plans 2,['f092c7f86e7451619b46f74912bf2b44'],Plans-2,,f84da044eef0c04c965c40eb541c3962,besuchst
,kreditkarte,Noun,Travel,[],Travel,Feminine,3e68039366b0d94dd378cc4db116d085,kreditkarte
,schauspieler,Noun,Jobs,[],Jobs,Masculine,6c48a6b7fe98b93832954c21f39ce3d0,schauspieler
,montag,Noun,Shopping,[],Shopping,Masculine,177cafa201df996f7212ca0fd6d517ae,montag
,kanada,Proper noun,Places,[],Places,,2fbc298030a3759e875ebe126b1f7043,kanada
,osterreich,Proper noun,Places,[],Places,,7cbefb8bb4288efb10e70f12e75807a3,österreich
besichtigen,besichtigst,Verb,Travel 2,"['ed2e93779bbf9db374126a4e8ab0fdae', '4f9f3ccd08e1c42e631576e2ecbe9ae0']",Travel-2,,68e6e8749d7cb9f2d3fb7658cb2d6521,besichtigst
besichtigen,besichtigen,Verb,Travel 2,"['68e6e8749d7cb9f2d3fb7658cb2d6521', 'ed2e93779bbf9db374126a4e8ab0fdae']",Travel-2,,4f9f3ccd08e1c42e631576e2ecbe9ae0,besichtigen
,madchen,Noun,People,[],People,Neuter,05b5b17cfaded147349f6df410813bb8,mädchen
,s,Adjective,Shopping,[],Shopping,,b66a88534e55e1497ec62444030bf92f,s
grillen,grillt,Verb,Plans 2,['a4881004de74042618150ba17dff41ae'],Plans-2,,ce462e93a5c4d8c90c9221155b284f37,grillt
,bluse,Noun,Shopping,[],Shopping,Feminine,a2f3f328dbe95ed36c432900c48ca318,bluse
schwimmen,schwimmst,Verb,Hobbies,"['5b5e596558196de3e4fc1796ee5d47a6', 'a3159b96570ab1e1e1e54807144ce972', 'ea2751a89977abcd2863105f73dd548a']",Hobbies,,0c7382e74dcbebdcd9c9dd4e6fd77a13,schwimmst
joggen,joggst,Verb,Leisure,"['1f5037a44d1059345b5b8b78275b8135', 'a6c67fb5a4e8764f0d92546d8609f8cc', 'cc3a055080578cd1c7b29555bf8786e2']",Leisure,,b8d2d80b82870ceaa1f1b0fcc4e079f4,joggst
machen,machen,Verb,Health,"['70c956a45c542e1db9e4c78c6ca99051', 'e6bd411053e003fc740382ee53609560', '9b1dc55147861a22541051c15bc4695b', 'bc303f70358e7e7a6a8bffa879f9021c']",Health,,d7b4290eaa4918f65f8e5ce8a612a3df,machen
,oktober,Noun,Events,[],Events,Masculine,9953c64e40891c422525bb7b5fc47bff,oktober
,marktplatz,Noun,Market,[],Market,Masculine,6e5948d68a54493f944c4d69a0a21323,marktplatz
,achtzehnten,Adjective,Events,[],Events,,c1962228046518e6d6deb89c73ac3390,achtzehnten
,franzosisch,Noun,Languages,[],Languages,Neuter,d6e114c95c23a293448561e217450bac,französisch
,perfekt,Adverb,Languages,['1d72332fdeb43df8c9e1baca821a7e53'],Languages,,07b81da17251fb21c79ba8bdb7cdb833,perfekt
,muttersprache,Noun,Languages,[],Languages,Feminine,8b651347d1b1cb9a30b06eaf5b9fedd8,muttersprache
,polnisch,Noun,Languages,[],Languages,Neuter,6c279206c4307739d27b4b23a86434a5,polnisch
,l,Adjective,Shopping,[],Shopping,,dd0b466781829241905317ed0ad2160d,l
,ein,Determiner,Shopping,"['76443cfe0e3f05570e98e35a330dbfff', '6f9902a2e4d1f353aecc47843c9df6e7', '1064e9fdf75eafe86207caa8a36cb594', '743819fb236e8f66b5be133a6259a953', '9fd5e36e3610cccd451acba4d29990ca']",Shopping,Neuter,7f78970589f8a9fe95bca610215c051a,ein
,grosse,Noun,Shopping,[],Shopping,Feminine,76391b43b04b99ac653e8f473d37e78e,größe
passen,passt,Verb,Shopping,[],Shopping,,debab7d5d57b70fc4625faee0eadcb16,passt
,jeans,Noun,Shopping,[],Shopping,,2feb58d95c36eb80408b4bc5553153b3,jeans
,schwimmbad,Noun,Plans,[],Plans,Neuter,b72976c0330656336628ebfe99a38974,schwimmbad
,kanadier,Noun,People,[],People,,42e8c1ffb7b7fcf202103031145d837d,kanadier
,enkel,Noun,Family 3,[],Family-3,Masculine,a6564c711302e06d7eae5b58348281df,enkel
,enkelin,Noun,Family 3,[],Family-3,Feminine,74985e8cbe7161da712df5bf8643c40f,enkelin
,tisch,Noun,Apartment,[],Apartment,Masculine,3aa4a5ff3ec7f6b1ceb5ddebfff3acc7,tisch
,teppich,Noun,Apartment,[],Apartment,Masculine,a978f7c97bb5dce44fff566ae3afc6ef,teppich
backen,backt,Verb,Food,['c1478834c6e9207a5b327ca4dc427790'],Food,,6c501bc91931220238b0e724f8f901f3,backt
,keinen hunger,,Dining Out,[],DiningOut,,5970b0d50867fa0fef8f3cad3b7be63d,keinen hunger
,kein,Determiner,Questions,"['bfcaa62ceb61fdcbfd9fd150f8ae8486', '9cf5f992527b0aefe17624fafd17fd57']",Questions,Neuter,c9002420b3dd1f3ba022ea6fdce08f70,kein
kochen,koche,Verb,Hobbies,"['b8408e2fc12bf8f1be64f2585bdddc43', 'e0d7f9ce80ee10512d928024c7eb79b8', '976188e6d637a2c014be32fb0541eb9f']",Hobbies,,56709e26ea6528cc3f85af706a4d0803,koche
,nervos,Adjective,Shopping,[],Shopping,,cedecfa4df53502d3ce1e1fd9e88ece4,nervös
,kaufhaus,Noun,Shopping,[],Shopping,Neuter,bd6d90f0fa4b6667d7496b87097d4e06,kaufhaus
joggen,joggen,Verb,Plans,"['a6c67fb5a4e8764f0d92546d8609f8cc', 'cc3a055080578cd1c7b29555bf8786e2', 'b8d2d80b82870ceaa1f1b0fcc4e079f4']",Plans,,1f5037a44d1059345b5b8b78275b8135,joggen
wohnen,wohnt,Verb,Housing,"['12d6e749f6e92618b074a9cf2f665b3a', 'ec7ff26449d3d3e69a74a0eb04dbbd00']",Housing,,cc22f263cc6118c7feb9d02cef2dde62,wohnt
wohnen,wohnst,Verb,Housing,"['12d6e749f6e92618b074a9cf2f665b3a', 'cc22f263cc6118c7feb9d02cef2dde62']",Housing,,ec7ff26449d3d3e69a74a0eb04dbbd00,wohnst
,professorin,Noun,Jobs,[],Jobs,Feminine,5336905f0a00a34de6e7ad05288460ce,professorin
wohnen,wohnen,Verb,Housing,"['cc22f263cc6118c7feb9d02cef2dde62', 'ec7ff26449d3d3e69a74a0eb04dbbd00']",Housing,,12d6e749f6e92618b074a9cf2f665b3a,wohnen
,chefin,Noun,Habits,[],Habits,Feminine,f58309cf5e571fb6e614c0c2604b17fa,chefin
,name,Noun,Health,[],Health,Masculine,ef5f4f9c7262dc2e327832e26ad27e75,name
,chef,Noun,Habits,[],Habits,Masculine,a1d89ffdbd306c5ebdcb2a0f90035680,chef
,neunzehnten,Adjective,Events,[],Events,,f9e19e844fc65b80c940b708442a02ab,neunzehnten
,weissbier,Noun,Events,[],Events,Neuter,24cf3437cdd9e2fd7acbb2d4d5e1e3ff,weißbier
,gute nacht,,Events,[],Events,,9dbf9fc294ac0d4ee14fcc5023778826,gute nacht
wollen,wollt,Verb,Hobbies 2,"['c175db9f4a48aa895f1e411a46d8cabe', '5bf379e327e6605ccb476d9f6f30731b']",Hobbies-2,,9eca41f89b644e6b35607d7cf0fb2b32,wollt
,lust,Noun,Hobbies 2,[],Hobbies-2,Feminine,f44d3cd154dadce506fe76366cac1136,lust
spielen,spielt,Verb,Hobbies 2,"['4238301d1fdce60abe45f161274ddd2d', '598a41cd84310715e45b6192564592a1', 'c904c9330abc33b734aa16fb774ffc16']",Hobbies-2,,f86cfa0e4690664ea2712d0b14d6b8c2,spielt
tanzen,tanzt,Verb,Hobbies 2,['abbdf4ef2b6cb936f4f0157fb85323e2'],Hobbies-2,,f03378e5f6b532090a4ca763d36d478e,tanzt
,vierten,Adjective,Birthday,[],Birthday,,de31301a3c7e5045accc2c3232c8a56e,vierten
,juli,Noun,Birthday,[],Birthday,Masculine,7fc215e8585b40b4d37587f54a430a65,juli
,am,Preposition,Birthday,[],Birthday,,344319ab7342232729b629bd9c64e1f3,am
,zweiten,Adjective,Birthday,[],Birthday,,4b048b059397039111b1240043a2b65d,zweiten
machen,macht,Verb,Birthday,"['d7b4290eaa4918f65f8e5ce8a612a3df', '70c956a45c542e1db9e4c78c6ca99051', '9b1dc55147861a22541051c15bc4695b', 'bc303f70358e7e7a6a8bffa879f9021c']",Birthday,,e6bd411053e003fc740382ee53609560,macht
,dritten,Adjective,Birthday,[],Birthday,,7da82b146587d785bfe441f5a74707f0,dritten
,ihr,Pronoun,Birthday,"['946e2a221c7c91c9b280738c1c6521a9', '8da299f8205c5f23f09ca241db7bd3f0', 'ec1f819e146b31f8d1d3c5dfe4b5031e', 'a732d6874b29e652969729941a91e7a3', 'b0f5cfb71b30a379b468283a7851efb4', '92f12c8ce6506f3ec2428e22eeb3d196', '5aac8b732e3beae17e847734ad19fdb1']",Birthday,,319885bbe0fd73a21d979624d96cb748,ihr
,april,Noun,Birthday,[],Birthday,Masculine,06353f7c5784243b3b7fc1009b442997,april
,zehnten,Adjective,Birthday,[],Birthday,,219729a0cdeb0e6c3e6f1328574d7de8,zehnten
,siebten,Adjective,Birthday,[],Birthday,,50333cb5a69882960167b8a42a38737d,siebten
,ersten,Adjective,Birthday,[],Birthday,,45df6af5d239286fa79ea59f2263ad49,ersten
,amerikaner,Noun,People,[],People,Masculine,75cdd8631175518eb3bcdf1d15ac0185,amerikaner
tanzen,tanzen,Verb,Hobbies 2,['f03378e5f6b532090a4ca763d36d478e'],Hobbies-2,,abbdf4ef2b6cb936f4f0157fb85323e2,tanzen
hören,hore,Verb,Events,"['7574289d3f4d6705e724c3c13db68df5', 'b150fe266cffdc87fb8558050b4af15a', '4485cb44e481145b666cf0b43c80f377']",Events,,53f31bcf92a8c9e421ded3e192020b12,höre
schmecken,schmeckt,Verb,Events,[],Events,,7fca2c70fd1698affe5146e6acceb8d5,schmeckt
hören,horst,Verb,Events,"['7574289d3f4d6705e724c3c13db68df5', '53f31bcf92a8c9e421ded3e192020b12', 'b150fe266cffdc87fb8558050b4af15a']",Events,,4485cb44e481145b666cf0b43c80f377,hörst
sehen,seht,Verb,Events,"['971f40ea009192f8a2b38914eb6be3b9', 'e23a75193507ed70051a82f39fb7abf1', '6740f2bea63a583e9f92a6b00ff0023c']",Events,,3c5330a584acc0b713fa4cef4302c2b8,seht
,geradeaus,Adverb,Transport,[],Transport,,1bbebaf9c25d6e33dee4b359e3e45fa8,geradeaus
,kunstmuseum,Noun,Transport,[],Transport,Neuter,1459d98570725b83d9bb623b9aefca72,kunstmuseum
,links,Adverb,Transport,[],Transport,,c2e745d4bcd41146cee5613533373d08,links
,das,,Transport,['84920990d78044db53c1b012f5bf9ab5'],Transport,Neuter,cf4f0523c89ee6ed200820fe6e233736,das
,rechts,Adverb,Transport,[],Transport,,b92e235bec9257e0f17d6152027afae2,rechts
,taxifahrt,Noun,Transport,[],Transport,Feminine,6ef47276e05d191334e8e63cd9f70bbb,taxifahrt
wiederholen,wiederholen,Verb,Transport,[],Transport,,a42a5a3dd6a24762124f4b0123587f8f,wiederholen
,bushaltestelle,Noun,Transport,[],Transport,Feminine,e5c82ed4eedaf129d6e8e4cb7d1465a5,bushaltestelle
,fantastisch,Adjective,Apartment,[],Apartment,,ea3f62575543bcdeffac51eabc65aa9c,fantastisch
,gern geschehen,,Market,[],Market,,cf2eed2b41b8d4382ea2c69eeefee5f3,gern geschehen
,gut,Adjective,Hobbies,['44b3e33db46246e654561be3671af96f'],Hobbies,,13609b3e84ffba91efaaf562c81a1106,gut
kochen,kochst,Verb,Hobbies,"['b8408e2fc12bf8f1be64f2585bdddc43', '56709e26ea6528cc3f85af706a4d0803', '976188e6d637a2c014be32fb0541eb9f']",Hobbies,,e0d7f9ce80ee10512d928024c7eb79b8,kochst
malen,male,Verb,Hobbies,"['c972457bda857bef8aac3faf1975083e', '648da31466ccd4021b963f8b045c8cfa', '2452dcb3afba3682248b6c78a4da6317']",Hobbies,,a5d538f6e944444179ff0457a2fb4c66,male
,schwedisch,Noun,Languages,[],Languages,Neuter,0d04ed6b38666b2f8e77f3b890c8e09e,schwedisch
campen,campen,Verb,Hobbies 2,[],Hobbies-2,,2cab339912b6196527f30b236dfed6ee,campen
campe,campe,Verb,Hobbies 2,[],Hobbies-2,,c2b9f30ca4851ec38d084aee30c5dac9,campe
,getrennt,Adverb,Dining Out,[],DiningOut,,745fe68d9326e430ef820c94e98ccd01,getrennt
singen,singe,Verb,Leisure,"['e58e864dc57f16b10e6381bc4a12086d', '6a1aea4d65fb699124cb0bc22f18871b']",Leisure,,8866a01b0fdf8fd98d7bd9e684570f17,singe
